id,screen_name,subset,category,label,n_tweets,verified,friends_count,followers_count,listed_count,favorites_count,hashtag_count,mentions_count,retweet_count,reply_count,url_count,statuses_count,ffratio,avg_hashtag,avg_retweets,avg_replies,avg_mentions,avg_url,avg_user_engagement,unique_word_count,unique_word_use,punctuation_count,avg_sentence_length,punctuation_density,profile_completeness,description_binary,default_profile,default_profile_image,geo_enabled,profile_background_tile,avg_polarity,avg_subjectivity,source_dataset
330273328,JorgeAyusodeF,TWT,Fake followers (twittertechnology),1,0,0.0,394.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0759493670886076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
332882634,EnriqueSarda,TWT,Fake followers (twittertechnology),1,0,0.0,545.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0219780219780219,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,6.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
333805197,a_saulo,TWT,Fake followers (twittertechnology),1,0,0.0,631.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094936708860759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
334249560,Irene_GarciaB,TWT,Fake followers (twittertechnology),1,0,0.0,234.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.025531914893617,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.8666666666666667,5.0,15.0,0.0381679389312977,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
334938683,msxcds,TWT,Fake followers (twittertechnology),1,0,0.0,708.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,551.0,0.004231311706629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
335052095,snowymic,TWT,Fake followers (twittertechnology),1,0,0.0,655.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0762195121951219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
335610997,yessicaramir,TWT,Fake followers (twittertechnology),1,0,0.0,533.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0187265917602996,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cresci-15
335622384,Ecemm_Can,TWT,Fake followers (twittertechnology),1,0,0.0,503.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0218253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0,cresci-15
336713356,Gulynur,TWT,Fake followers (twittertechnology),1,0,0.0,536.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0018621973929236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
337161218,Cantuario2,TWT,Fake followers (twittertechnology),1,0,0.0,615.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0064935064935064,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,6.0,0.0697674418604651,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
337375148,luishumbertoava,TWT,Fake followers (twittertechnology),1,0,0.0,140.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0141843971631205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,cresci-15
337653685,StoutGeil,TWT,Fake followers (twittertechnology),1,0,0.0,1287.0,393.0,1.0,103.0,0.0,0.0,0.0,0.0,0.0,4893.0,0.3051242236024845,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.1428571428571428,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
338107834,annylopezcruz,TWT,Fake followers (twittertechnology),1,0,0.0,418.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071599045346062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
338873800,peter1337,TWT,Fake followers (twittertechnology),1,0,0.0,584.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051282051282051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
341335650,WAdama12,TWT,Fake followers (twittertechnology),1,0,0.0,590.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0135363790186125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
343528144,zoliepetitcoeur,TWT,Fake followers (twittertechnology),1,0,0.0,449.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,0.074074074074074,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
343814415,Gandjubasov,TWT,Fake followers (twittertechnology),1,0,0.0,608.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0065681444991789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
344217570,AaronSundberg,TWT,Fake followers (twittertechnology),1,0,0.0,596.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050251256281407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
344796697,ClaudioMilitao,TWT,Fake followers (twittertechnology),1,0,0.0,447.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0111607142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,cresci-15
346369787,ramazanadiguzel,TWT,Fake followers (twittertechnology),1,0,0.0,617.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064724919093851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
346747046,nathaliamaricha,TWT,Fake followers (twittertechnology),1,0,0.0,634.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0188976377952755,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.8571428571428571,1.0,7.0,0.0217391304347826,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
346747623,JenniferMagel,TWT,Fake followers (twittertechnology),1,0,0.0,453.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0286343612334801,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.9565217391304348,7.0,11.5,0.04375,1.0,1.0,0.0,0.0,1.0,0.0,0.025,0.275,cresci-15
346754293,uNh4ppy,TWT,Fake followers (twittertechnology),1,0,0.0,553.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0126353790613718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cresci-15
346790259,chirifox69,TWT,Fake followers (twittertechnology),1,0,0.0,532.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0131332082551594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
347430365,dorilinda1,TWT,Fake followers (twittertechnology),1,0,0.0,571.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052447552447552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
348489687,bruceleckey,TWT,Fake followers (twittertechnology),1,0,0.0,702.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0042674253200568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
349013016,esercetin,TWT,Fake followers (twittertechnology),1,0,0.0,601.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,0.0199335548172757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,cresci-15
349398753,CDShiver,TWT,Fake followers (twittertechnology),1,0,0.0,578.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006908462867012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
349979518,WilliamaMaia,TWT,Fake followers (twittertechnology),1,0,0.0,499.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cresci-15
350039038,cocacolaribeiro,TWT,Fake followers (twittertechnology),1,0,0.0,657.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0531914893617021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,cresci-15
351514291,KarenBaker17,TWT,Fake followers (twittertechnology),1,0,0.0,650.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.1321044546850998,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,6.0,0.125,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,0.0,cresci-15
351889016,cindylorena17,TWT,Fake followers (twittertechnology),1,0,0.0,645.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0154798761609907,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,3.0,0.074074074074074,0.8333333333333334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,cresci-15
353874433,VladimirTyo,TWT,Fake followers (twittertechnology),1,0,0.0,551.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
354306025,samfoler,TWT,Fake followers (twittertechnology),1,0,0.0,555.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161870503597122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
355303911,raymel24,TWT,Fake followers (twittertechnology),1,0,0.0,580.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0705679862306368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
355821619,timdogg84,TWT,Fake followers (twittertechnology),1,0,0.0,755.0,140.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,0.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.92,5.0,4.166666666666667,0.0352112676056338,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,-0.0318181818181818,0.55,cresci-15
355843642,clarice_fr,TWT,Fake followers (twittertechnology),1,0,0.0,228.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0829694323144104,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,cresci-15
355993172,_losyesclaudia,TWT,Fake followers (twittertechnology),1,0,0.0,488.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0265848670756646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,cresci-15
356172796,ecomedya,TWT,Fake followers (twittertechnology),1,0,0.0,511.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,135.0,0.1171875,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.8571428571428571,4.0,14.0,0.0454545454545454,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cresci-15
356674188,Abhibadyal,TWT,Fake followers (twittertechnology),1,0,0.0,301.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0033112582781456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
357101224,kikovich1977,TWT,Fake followers (twittertechnology),1,0,0.0,564.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053097345132743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
357173405,twilendo,TWT,Fake followers (twittertechnology),1,0,0.0,595.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0067114093959731,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cresci-15
357756459,arurogeovanni,TWT,Fake followers (twittertechnology),1,0,0.0,593.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0117845117845117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,cresci-15
358260127,cwmendonca,TWT,Fake followers (twittertechnology),1,0,0.0,646.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0757341576506955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,cresci-15
358263991,noheliaha,TWT,Fake followers (twittertechnology),1,0,0.0,481.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0165975103734439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
359203826,julinhozamudio,TWT,Fake followers (twittertechnology),1,0,0.0,458.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
359500422,enzoromero4,TWT,Fake followers (twittertechnology),1,0,0.0,556.0,21.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,30.0,0.03770197486535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
359767242,INGRID_BENITES,TWT,Fake followers (twittertechnology),1,0,0.0,569.0,5.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0087719298245614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cresci-15
361350314,vany_vas99,TWT,Fake followers (twittertechnology),1,0,0.0,626.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,0.011164274322169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
362228315,parati_sara,TWT,Fake followers (twittertechnology),1,0,0.0,440.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136054421768707,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
365334598,030590babo,TWT,Fake followers (twittertechnology),1,0,0.0,408.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0146699266503667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
367125353,jpfsk16,TWT,Fake followers (twittertechnology),1,0,0.0,565.0,4.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0070671378091872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cresci-15
368596513,Marisol_G_C,TWT,Fake followers (twittertechnology),1,0,0.0,442.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0045146726862302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
370733068,003el,TWT,Fake followers (twittertechnology),1,0,0.0,582.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034305317324185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
372445623,thaismoreira_26,TWT,Fake followers (twittertechnology),1,0,0.0,268.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.1412639405204461,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.7333333333333333,0.0,30.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
373612487,prih555,TWT,Fake followers (twittertechnology),1,0,0.0,1239.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.2201612903225806,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.7407407407407407,12.0,5.4,0.0754716981132075,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,cresci-15
374770627,JhoseQuiNtaNa,TWT,Fake followers (twittertechnology),1,0,0.0,618.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,0.024232633279483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2272727272727272,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,cresci-15
375005417,bulanov1999,TWT,Fake followers (twittertechnology),1,0,0.0,561.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0071174377224199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
375106107,antoniomarocs,TWT,Fake followers (twittertechnology),1,0,0.0,531.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0432330827067669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
375174626,VladKalancha,TWT,Fake followers (twittertechnology),1,0,0.0,581.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0034364261168384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
377408959,manelcainzos,TWT,Fake followers (twittertechnology),1,0,0.0,393.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.015228426395939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
377924610,KikySantiago,TWT,Fake followers (twittertechnology),1,0,0.0,525.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0152091254752851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cresci-15
377994769,GorikTedik,TWT,Fake followers (twittertechnology),1,0,0.0,632.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0015797788309636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
379259119,amnoinae,TWT,Fake followers (twittertechnology),1,0,0.0,353.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0254237288135593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
380246735,podlennica,TWT,Fake followers (twittertechnology),1,0,0.0,753.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,819.0,0.006631299734748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
380597201,get_it_howulive,TWT,Fake followers (twittertechnology),1,0,0.0,667.0,17.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0254491017964071,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,6.0,0.0980392156862745,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.5833333333333334,0.6833333333333332,cresci-15
382916532,YouthfulKikie,TWT,Fake followers (twittertechnology),1,0,0.0,474.0,67.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,348.0,0.1410526315789473,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,0.0333333333333333,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.2,0.6,cresci-15
383379752,BriffauNicolas,TWT,Fake followers (twittertechnology),1,0,0.0,479.0,37.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,446.0,0.0770833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,cresci-15
383515070,eenk5,TWT,Fake followers (twittertechnology),1,0,0.0,455.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0087719298245614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,cresci-15
383771160,nast588,TWT,Fake followers (twittertechnology),1,0,0.0,572.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034904013961605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
384435379,chelly_dr,TWT,Fake followers (twittertechnology),1,0,0.0,513.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0291828793774319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
384501016,vaska27,TWT,Fake followers (twittertechnology),1,0,0.0,585.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0034129692832764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cresci-15
388036783,lablaky1,TWT,Fake followers (twittertechnology),1,0,0.0,547.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.010948905109489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,cresci-15
389134388,guthbrett03,TWT,Fake followers (twittertechnology),1,0,0.0,527.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
389632220,omeorgucu,TWT,Fake followers (twittertechnology),1,0,0.0,442.0,45.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,93.0,0.1015801354401805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
390471074,NoBSIMarketer,TWT,Fake followers (twittertechnology),1,0,0.0,609.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0278688524590163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
391017238,rugolo82,TWT,Fake followers (twittertechnology),1,0,0.0,369.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0108108108108108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
392188753,MosconiRiccardo,TWT,Fake followers (twittertechnology),1,0,0.0,324.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
393320691,Elijah_2020,TWT,Fake followers (twittertechnology),1,0,0.0,325.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0030674846625766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0416666666666666,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cresci-15
